artifact_version,ensemble_name,member_index,member,feature_space,feature_selection,n_genes,decision_threshold,feature_index,feature_type,feature_id,symbol,tissue_category,scaler_mean,scaler_scale,coef_msi,intercept_msi
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,80,sample_gene_z,MSL3L2,MSL3L2,,-0.26451703654477765,0.4173531116102974,0.0989930343978819,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,81,sample_gene_z,TTC14,TTC14,,0.30680489809152556,0.3071062748388501,0.15878833635534675,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,82,sample_gene_z,TNFRSF10B,TNFRSF10B,,0.9697394710341709,0.273203884809674,0.38782290662189783,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,83,sample_gene_z,STX16,STX16,,1.0579297846441993,0.22905290703781328,0.34870123999621544,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,84,sample_gene_z,INTS10,INTS10,,0.8430750056244866,0.2229518279438683,0.5242784804423188,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,85,sample_gene_z,FLJ35776,FLJ35776,,-0.2903087877102021,0.3196568842733809,-0.6425125222292803,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,86,sample_gene_z,NYNRIN,NYNRIN,,0.5654892072188522,0.4004118625271484,0.395326695483668,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,87,sample_gene_z,ADAMTSL2,ADAMTSL2,,-0.22006556285232165,0.47167396251134397,-0.7277033995423052,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,88,sample_gene_z,KIAA1841,KIAA1841,,0.015221998230098656,0.24992087022001383,-0.06027986035538829,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,89,sample_gene_z,COPS3,COPS3,,0.7370806940195417,0.17304536369998777,-0.22472590230789094,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,90,sample_gene_z,TIPIN,TIPIN,,-0.35996405693301764,0.2875687766181522,-0.26212858771255687,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,91,sample_gene_z,RNPEP,RNPEP,,1.1602729119994442,0.17892003438355097,0.6260026050996738,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,92,sample_gene_z,PLB1,PLB1,,-0.7751109307646253,0.44302633137313974,-0.29568353551967347,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,93,sample_gene_z,GNPNAT1,GNPNAT1,,0.964466006674331,0.2501504814963386,0.04365161087186907,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,94,sample_gene_z,C14orf169,C14orf169,,0.13065255264207823,0.22728796097320436,-0.40038852996026886,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,95,sample_gene_z,LRRN1,LRRN1,,-0.9436151988540066,0.8445079149541536,-0.15710689973277767,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,96,sample_gene_z,BCL11A,BCL11A,,-0.031239472043293585,0.5659311410176994,-0.17019198863624388,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,97,sample_gene_z,C7orf31,C7orf31,,-0.5096383159127764,0.32868783474336905,0.06115643639377809,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,98,sample_gene_z,ZADH2,ZADH2,,0.5992865642433735,0.2198774626814389,0.30219171509577314,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,99,sample_gene_z,TOP3A,TOP3A,,0.29873883993078587,0.20404713990927761,0.8510024919410611,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,100,sample_gene_z,LEPROTL1,LEPROTL1,,0.7011123527595795,0.20529035954428046,0.2702038360798986,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,101,sample_gene_z,CCDC109B,CCDC109B,,-0.07860228347291434,0.3655736527502319,-0.5301635899357717,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,102,sample_gene_z,GINS3,GINS3,,-0.027194896476435977,0.2585320838896809,-0.26616463382140687,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,103,sample_gene_z,GLOD4,GLOD4,,0.857783831081358,0.16218642329430943,0.12104708543734519,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,104,sample_gene_z,CEP78,CEP78,,0.1523903658317451,0.23611918398997597,-0.1755800977060074,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,105,sample_gene_z,KCNMB4,KCNMB4,,-0.7273910644914942,0.5465972178221415,-0.05658862482015715,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,106,sample_gene_z,KIR2DL4,KIR2DL4,,-1.998702969551006,0.6136887681124996,0.34632564758407347,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,107,sample_gene_z,ATP5E,ATP5E,,1.569369536979044,0.22929348079460027,-0.8293420771794668,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,108,sample_gene_z,USP27X,USP27X,,-0.4231053729785158,0.22665946068817702,0.10124659682776563,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,109,sample_gene_z,VWA5B1,VWA5B1,,-2.0628425934672587,0.6983339706431098,-0.7211516518275731,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,110,sample_gene_z,ATOH8,ATOH8,,-0.6567110290377631,0.520429810983704,0.34301869501915333,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,111,sample_gene_z,GTF2A2,GTF2A2,,0.6487820102238727,0.24288781969576673,0.48472928223193057,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,112,sample_gene_z,NEURL2,NEURL2,,-0.9237273872686654,0.3250963669143759,0.5144025240316964,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,113,sample_gene_z,ATP5A1,ATP5A1,,1.8149537740010693,0.17987717966642955,-0.4015387083631298,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,114,sample_gene_z,NPY1R,NPY1R,,-1.437946094135166,0.665021741444522,-0.4593251951685126,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,115,sample_gene_z,KIAA0355,KIAA0355,,0.5331027748458489,0.19241196739383376,-0.37270843033358514,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,116,sample_gene_z,TXNDC9,TXNDC9,,0.49307924863363456,0.21589019313721197,-0.2699133559011557,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,117,sample_gene_z,EIF4A1,EIF4A1,,1.9505098544952866,0.15934185131672202,0.02572379177998592,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,118,sample_gene_z,CTTNBP2,CTTNBP2,,-0.3642352815129441,0.6492282737293504,-0.19043394907106898,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,119,sample_gene_z,WDR76,WDR76,,-0.07121637050665262,0.3227464572706424,-0.012648574568170317,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,120,sample_gene_z,CHAF1B,CHAF1B,,0.04708253597137047,0.2845300315890755,0.2836590620920598,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,121,sample_gene_z,TSPAN31,TSPAN31,,0.649477334713457,0.2252389351944368,-0.042983907738006234,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,122,sample_gene_z,PRTFDC1,PRTFDC1,,-0.177471909972476,0.3895209452737912,-0.12071634036185887,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,123,sample_gene_z,SFXN1,SFXN1,,0.6651550083350118,0.20861414830549618,-0.931782061269571,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,124,sample_gene_z,HIF3A,HIF3A,,-0.9791267605017433,0.7688693877597151,-0.47073822800255466,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,125,sample_gene_z,C14orf128,C14orf128,,-0.6238415887520019,0.27764895261712236,-0.6990607352698897,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,126,sample_gene_z,CPNE1,CPNE1,,1.3477931234306344,0.30892039394005516,0.3621427392345666,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,127,sample_gene_z,E2F7,E2F7,,-0.18066789827969063,0.3970189371357633,0.03749134962978905,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,128,sample_gene_z,TMEM132C,TMEM132C,,-1.8237492003674103,0.7273237092787365,-0.09329916350751392,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,129,sample_gene_z,DTL,DTL,,0.31725211444585977,0.2978967273386369,0.4370631487189141,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,130,sample_gene_z,C18orf56,C18orf56,,-1.163970493633259,0.484977212980962,-0.611796917011269,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,131,sample_gene_z,NSMCE2,NSMCE2,,0.1740208307385247,0.19736062281671327,-0.6696827285643111,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,132,sample_gene_z,WARS,WARS,,1.3534820128019616,0.314988202128928,-0.39376985249707414,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,133,sample_gene_z,CEP68,CEP68,,0.44480379983709745,0.20163195715643964,-0.2978731814271361,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,134,sample_gene_z,SLC7A4,SLC7A4,,-0.8470008312197188,0.7312422119657578,-0.5318913638035603,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,135,sample_gene_z,RPS27L,RPS27L,,0.8090782049491588,0.28215503377647105,0.46145761364675614,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,136,sample_gene_z,CPE,CPE,,0.29653136193618823,0.5159310755468003,-0.580399670224186,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,137,sample_gene_z,PTP4A3,PTP4A3,,0.6294371671830705,0.40962553939529317,0.35898343547597433,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,138,sample_gene_z,SLCO3A1,SLCO3A1,,0.19781856831732347,0.40110798628283734,-0.30446389339524044,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,139,sample_gene_z,SRCIN1,SRCIN1,,-0.3077160701598245,0.5257543260496493,-0.1621674655089611,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,140,sample_gene_z,CHAF1A,CHAF1A,,0.4879302608965808,0.24038323069679549,0.24346971971395606,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,141,sample_gene_z,C8orf41,C8orf41,,0.07430541893550406,0.24233022167736365,-0.22631778572506625,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,142,sample_gene_z,PIGT,PIGT,,1.5054189540126928,0.23755576809923823,0.28190631150342615,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,143,sample_gene_z,STIM2,STIM2,,0.40486932621220706,0.21448043205723558,0.06338311845766044,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,144,sample_gene_z,KSR1,KSR1,,0.31709327513903396,0.26665415879740345,-0.1748485489451908,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,145,sample_gene_z,USP27X-DT,USP27X-DT,,-1.2695521283567772,0.2896732238613983,-0.13672183943483782,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,146,sample_gene_z,CRCP,CRCP,,0.7671791738248955,0.16295783315659132,-0.011219101896260065,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,147,sample_gene_z,ADNP2,ADNP2,,0.47829800999913236,0.19737945913886196,0.09594605672024109,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,148,sample_gene_z,C20orf43,C20orf43,,1.154214055274554,0.16784075164119228,0.3193089601570038,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,149,sample_gene_z,SDR42E1,SDR42E1,,-0.5823398996673947,0.7081131391225138,-0.48735387056890017,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,150,sample_gene_z,C18orf55,C18orf55,,0.1282974820043653,0.21990216207226512,0.12155339143339884,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,151,sample_gene_z,SLC13A3,SLC13A3,,-0.79465016455834,0.7061919601449536,0.5313784667631589,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,152,sample_gene_z,THRB,THRB,,-0.3634439976553195,0.6361003520618871,-0.015710282172221382,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,153,sample_gene_z,HEPHL1,HEPHL1,,-1.8265788759427197,0.7009757965662752,-0.17405018538792363,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,154,sample_gene_z,PSME2,PSME2,,1.2598258313468307,0.2609242934854358,-0.23974320195450177,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,155,sample_gene_z,PGGT1B,PGGT1B,,0.26688447422714884,0.21772952722056954,0.4748470579951396,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,156,sample_gene_z,GLYR1,GLYR1,,1.1550585363690842,0.1806084699296266,-0.142624199366551,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,157,sample_gene_z,ERGIC3,ERGIC3,,1.6432915416116898,0.23078161731378039,0.5229375162143831,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,158,sample_gene_z,WNT5B,WNT5B,,-0.4418810640066915,0.5155467447003698,0.07561994237930733,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,159,sample_gene_z,FHOD3,FHOD3,,-0.4608650910786624,0.48638995133753093,-0.48928825383487284,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,160,sample_gene_z,ERI1,ERI1,,0.2934190842817837,0.29207902974481104,0.1775390240870327,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,161,sample_gene_z,MAP2K3,MAP2K3,,0.966406415538073,0.21190326750926147,-0.002972299186520248,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,162,sample_gene_z,FUNDC2,FUNDC2,,0.8065368263820649,0.18629639662680947,0.08326923119130841,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,163,sample_gene_z,ITGAE,ITGAE,,0.09023560304209498,0.25334230221980547,0.7632323566193332,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,164,sample_gene_z,HSPH1,HSPH1,,1.3609504465008384,0.28990881362500154,0.2853630991319374,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,165,sample_gene_z,RBM39,RBM39,,1.461629562806414,0.18034428352620524,0.10563893985636635,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,166,sample_gene_z,TNFSF9,TNFSF9,,-0.727597726456423,0.7214208198059765,-0.06404605533258223,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,167,sample_gene_z,SAAL1,SAAL1,,0.06939918518614455,0.22557819148728606,0.6326885749234671,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,168,sample_gene_z,ZSCAN12,ZSCAN12,,-0.4132013429434147,0.27364741129791903,0.05880566613110229,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,169,sample_gene_z,MYO5C,MYO5C,,0.7246812951544358,0.30957637515390785,0.3409970785178053,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,170,sample_gene_z,LINC00653,LINC00653,,-1.2655868464719453,0.36652575966189765,0.07561616513432479,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,171,sample_gene_z,RNLS,RNLS,,-0.7994347622207258,0.5898593452677349,0.5875499552727942,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,172,sample_gene_z,LINC00910,LINC00910,,-0.8911472167404946,0.2849303163115756,0.20094982947540707,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,173,sample_gene_z,UPF3A,UPF3A,,0.5353660574666199,0.21121237908441953,-0.3550762742787395,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,174,sample_gene_z,SALL4,SALL4,,-0.871387821894265,0.612052746254097,-0.21796656778032322,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,175,sample_gene_z,KCNT1,KCNT1,,-2.0451974826958277,0.6682214145878211,0.3337255469445617,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,176,sample_gene_z,C1orf175,C1orf175,,-0.9209607938163343,0.541229219013523,0.03893070090912412,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,177,sample_gene_z,WDTC1,WDTC1,,0.9535218869734434,0.24447948596622468,-0.8770114885929213,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,178,sample_gene_z,HCG18,HCG18,,0.33844116643849004,0.16744131573683516,0.2833516296467329,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,179,sample_gene_z,SLC25A13,SLC25A13,,0.657857371842143,0.19740776880488792,-0.34086373376478335,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,180,sample_gene_z,TAF9,TAF9,,0.8642602801449161,0.16417648094591492,0.4119789327332224,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,181,sample_gene_z,FAM63A,FAM63A,,0.2480396882802967,0.26721348870922074,-0.06968538162362288,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,182,sample_gene_z,ELAC2,ELAC2,,0.9185519970019479,0.17504258712535609,0.1760046646246105,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,183,sample_gene_z,NAGA,NAGA,,0.7574170745755914,0.17479031355744615,0.9139998241701343,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,184,sample_gene_z,TEAD1,TEAD1,,0.8628129353573761,0.2567796350002051,-0.3544938506946014,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,185,sample_gene_z,RNF182,RNF182,,-1.512575184006947,0.7774514877232265,0.07382455428051375,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,186,sample_gene_z,MND1,MND1,,-0.397012025973824,0.39681861132816776,-0.0017824179788250522,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,187,sample_gene_z,REEP1,REEP1,,-0.5712990008214534,0.6109965373279007,0.5433591047513273,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,188,sample_gene_z,WDR55,WDR55,,0.44835587859610415,0.1747536289850021,0.6280942936775243,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,189,sample_gene_z,GALNT7,GALNT7,,1.0278598941268435,0.3174822855677289,0.5129501504390427,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,190,sample_gene_z,IL34,IL34,,-0.6531086794121749,0.4074310958695878,-0.24312320648569305,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,191,sample_gene_z,COX15,COX15,,0.7758866978219211,0.1522638552580957,-0.41023652702518404,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,192,sample_gene_z,PRPF6,PRPF6,,1.3429690951713316,0.22702475170203673,0.0032806408995663013,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,193,sample_gene_z,DMD,DMD,,-0.09034106738666242,0.5160127977657868,-0.2453237695068736,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,194,sample_gene_z,ABCC4,ABCC4,,0.29901320424120514,0.36185029210757086,0.0694074660519478,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,195,sample_gene_z,GNLY,GNLY,,-0.6468082322574299,0.6552275833207007,-0.2882568367223954,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,196,sample_gene_z,VSTM2L,VSTM2L,,-1.1846302293585487,0.7228214183397931,-0.4093968673583138,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,197,sample_gene_z,SEC63,SEC63,,1.1008613592198342,0.17821496427696093,-0.4236600497946006,-5.477383483069421
1,mmr_expression_practical_ensemble,1,tissue_independent_mmr@250,sample_gene_z,tissue_independent_mmr,250,0.5,198,sample_gene_z,ITGB7,ITGB7,,-0.12133620561234916,0.41820947225426297,-0.07881822299162863,-5.477383483069421
